news,fakeness
"#ResponsibleNResponsiveBanking ? #CLEAN
C ? Clean Credit
L ? Leveraging honesty
E ? Excluding defaulters
A ? Appoin? https://t.co/m5cWRe06Zh",1
"RT @GIC_Re: GIC Re had booked a premium of Rs 41,799 crore during FY18 registering a growth of 24.5%, improving its ranking from 12th in pr?",1
Roll out of e-DRT software soon! Case Information System for all DRTs &amp; DRATs. Automated DRT workflow to improve ac? https://t.co/ita8lVzMCC,1
"Common e-auction portal for  banks for ????? from defaulters? properties giving Complete info -photo, title etc for? https://t.co/N7unjAchsR",1
Huge push to debt recoveries! DRTs decluttered for sharper focus on higher value cases. Limit for filing cases by b? https://t.co/4PXfQhkGMr,1
The runaway success of #PMJDY emboldens us to start on a new goal. The all new PMJDY with enhanced features &amp; benef? https://t.co/iswvn3BgIv,1
The world recognises India as not only the fastest growing economy but also the speed with which? https://t.co/nUGLh9OJYK,1
Funding the unfunded and creating first generation #mudrapreneurs with #MudraLoan for all @PMOIndia @PIB_India? https://t.co/SMQDTjljlv,1
"The elderly have built the nation, now it is time to help them lead a secure life. Committed to #SocialSecurity for? https://t.co/DOjuAxjYkc",1
#NewIndia needs to be built without the fear of mishap stopping the pace. #PMJJBY &amp; #PMSBY helping provide the cove? https://t.co/BOJX5Do1O9,1
FM launches #PMJDY with New Features @PMOIndia @FinMinIndia @PIB_India https://t.co/KixkWbz3xh,1
"80% of India now has a Bank accounts powered by #PMJDY. Time to set sights higher, ?A Bank Account for Every Adult?? https://t.co/uHlCm16Lcg",1
"Committed to #CustomerResponsiveness, Improving customer experience in #insurance by bringing in systemic changes.? https://t.co/qVYWeFtduT",1
Revamped #SurveyorManagementPolicy for #Clean &amp;  transparent #ClaimSettlement in #Insurance Sector introduced. Surv? https://t.co/3B6zPv5cqe,1
.@IPPBOnline Lakh plus access points &amp; 3 lakh Postmen &amp; Gram Dak Sewak to further Financial literacy to complement? https://t.co/EhWCVFuHXp,1
"Further deepening #FinancialInclusion- Going forward with 1.55 Lac Post Offices, @IPPBOnline to play critical role.? https://t.co/IRRgiQtWnz",1
".@DFS_India welcomes @IPPBOnline to Banking fraternity. Initiation with 650 branches &amp; 3,250 Pan India? https://t.co/nJJ5qT82z7",1
"#DigitalIndia making deep inroads into consumer behaviour. BHIM UPI txns, show increasing user adaption Month on Mo? https://t.co/th5Vi6vRnX",1
"6th largest &amp; fastest growing Eco in the World 8.2% Q1FY19 fuelled by robust credit growth of 12.8%, (June 18) #NPA? https://t.co/qfRUTBCb6x",1
Insurance sector stands shoulder to shoulder with #Kerala in its hour of need. All Pub./Pvt. Sec. Insurance Co. ins? https://t.co/yMKPQbByDi,1
"For Const. &amp; repair of houses affected by #Keralafloods, Rs. 200 Cr. allocated from the Refinance Scheme of? https://t.co/55GIT6FbOg",1
To stabilise the worst hit #Agriculture &amp; #MSMEs sectors in flood affected #Kerala- following measures including mo? https://t.co/o3S5pFaNoo,1
#Banking services restored through temporary bank branches. Mobile ATMs deployed; Sufficient availability of lower? https://t.co/wVZ63ZOQqU,1
#EASE of #Banking Services- #CustomerResponsiveness. Flood affected brethren in #Kerala have one less thing to worr? https://t.co/brMZzVmPQT,1
@ficci_india @SecretaryDEA @AnshumanKhanna2 @jvij1967 @RBI @FinMinIndia @yogendramodi @rasheshshah @PTI_News? https://t.co/8BNGpFsOsi,1
"To alleviate farmers pain, Claims under #PMFBY to be settled on immediate basis through on account system.? https://t.co/pfrCnNvLP1",1
.@LICIndiaForever &amp; PSU Gen Insurance companies have been instructed to settle all claims under #PMJJBY and #PMSBY? https://t.co/8xVe2pxHVE,1
24/7 Help lines started by all PSU General Insurance companies and @LICIndiaForever to address the grievances of af? https://t.co/FTMcff7ShG,1
Innovation &amp; next gen. tech. is the future of banking. Govt is following the roadmap to promote #DigitalBanking &amp; s? https://t.co/3mYh1HL5Zg,1
"With strengthening #PSB balance-sheets, PSBs focus on customer first &amp; responsive banking as envisaged in Jan 2018? https://t.co/kGDPTNF44D",1
"Resurgent PSBs- Nation?s growth engines, after cleaning put worst behind. Recovery of Rs. 36551Cr. - Q1(49% of last? https://t.co/0MZWYwXHGH",1
Another blow to Crony capitalism. No mercy for siphoning off Public money. Arrest of ex promoter of Bhushan SL -zer? https://t.co/eP6jC4l5hr,1
NI (Amendment) Act 2018 strengthens credibility/discipline of cheques as #FinancialInstrument. More power to courts? https://t.co/vxdYiCZHy9,1
"RT @CMD_GICRe: GIC Re declares Q1FY19 results -  records growth of 9.3% in quarterly premium y-o-y and
Profit After Tax jumps by 97.7% to I?",1
"#DigitalIndia push showing great results. Huge surge in UPI transaction, at 246 Mn. in June'18, up 70% in 6 months,? https://t.co/D3oy46Te0J",1
MUDRA &amp; initiatives in MSME space leads to rise in the New To Credit borrowers. Giving wings to entrepreneurial amb? https://t.co/wwl7ATHy0P,1
#NewIndia embracing digitisation wholeheartedly. UPI transaction hits the milestone of 10M/day. Steady increase fro? https://t.co/Fd7NT2UL7c,1
"Govt. appoints SBI?s B. Sriram, longest-serving PSB MD &amp; having wide experience incl stressed assets mgmt experienc? https://t.co/aT26s05Mkh",1
#SIDBI @CIBIL #MSMEPulse reports highest  Y-O-Y credit  growth  in last 5 qrts at 22.2% &amp; 12.8% for Micro &amp; SMEs fo? https://t.co/XjVbMrEbla,1
#BankRecap in Oct 17 showing results. #Bank credit 10.4% in April '18 up from 5.9% in Oct ?17; supporting GDP growt? https://t.co/dp7LKDlU4r,1
Big boost to #Housing for all .Increase in Home loan limits under Priority sector lending to RS.35  lakh in cities? https://t.co/P3zXZsYHLt,1
"In continuation of support &amp; relief to #MSMEs, NPA recognition for GST and non GST #MSMEs now at 180 days for dues? https://t.co/jlaK7oqkYv",1
"Govt. appoints experienced banker Mahesh Kumar Jain , MD &amp; CEO of #IDBI Bank as Dy. Governor, #RBI for a term of th? https://t.co/mJBFJ1lF5T",1
"Her Majesty Queen Maxima, Kingdom of Netherlands, #UNSG Special Advocate for #financialinclusion applauded Indian e? https://t.co/7t88Blq2DU",1
"RT @NITIAayog: #NewsFromNITI: Her Majesty Queen Maxima of the Kingdom of Netherlands, as the UN Secretary-General's Special Advocate for In?",1
"RT @FinMinIndia: PMMY was launched by the PM, Shri @narendramodi on 8th April, 2015. Since then till 31st March, 2018, loans upto Rs.10 lak?",1
"As part of Banking Reforms and on recommendation of BBB, Govt. appoints Dr Charan Singh ,Anjali Bansal ,Tapan Ray a? https://t.co/kQRCRAV5rB",1
"New ways of working under #Mudra. #Oyo proposes to target 80,000 room providers, sourcing, escrow arrangements ,co? https://t.co/8BaWfZl1Gj",1
"#Mudrapreneurs on a roll - #Amul highlights possibilities of Mudra loans for cattle financing, milking machines, sh? https://t.co/JUAwyC1trV",1
Cab Aggregators @OLA @Uber @Meru join hands with #MUDRA to create more than 35000 potential job opportunities and e? https://t.co/PMH0ZIoqV5,1
Unleashing power of #Mudra. loans to focus on the value chain to be anchored by Industries @Oyo @Ola  @Uber @Amazon? https://t.co/V043Nh563l,1
Under #IBC  in Bhusan steel  PSBs income of abt  Rs 7500 cr from write back. Future upside through over 6 cr equity? https://t.co/C3YJoC0W7F,1
#IBC transforming CREDIT CULTURE in #NewIndia. Abt  RS 35000 cr reduction of #NPAs of #PSBs in Bhushan Steel case.? https://t.co/bHpeKnnUGR,1
#IBC Squeezes crony capitalism. Govt initiative helps @IndiaEximBank reduce #NPA by 490 Cr. Gets 741549 shares of B? https://t.co/q1ym5IZ5ZZ,1
"53 lenders, domestic and international,  recover Rs 35,200 crores under #IBC -76% of the outstanding bad debt. whol? https://t.co/MwbcQv42Rz",1
"Historic day as banks recover RS 32,500 cr from sale of Bhusan steels to Tata?s under #IBC. Banks will gain from wr? https://t.co/TgTovRkoyw",1
"55% of beneficiaries under #MUDRA are SC,ST and OBC fostering inclusive growth. #FinancialInclusion #NewIndia? https://t.co/1Cs1GNgrMk",1
74% of beneficiaries under #MUDRA are women entrepreneurs actively participating in India?s  growth story #pmmy. Em? https://t.co/Ywh5DZcmdk,1
"Making dreams of budding entrepreneurs a reality #NewIndia.  In 3 years, over 12.27 cr. loans for more than Rs. 5.7? https://t.co/tRQOfRmamF",1
.@WorldBank #GlobalFindexReport acknowledges impact of Govt policy in reducing gaps in bank account ownership betwe? https://t.co/z39FVn5aEB,1
Women at the forefront. @WorldBank #GlobalFindexReport highlights sharp fall in gender gap from 20% in 2014 to 6% i? https://t.co/CbMBffAv1c,1
"As per @WorldBank #GlobalFindexReport, adult bank account holders in #India increased to 80% in 2017 as compared to? https://t.co/D1KraSK3jU",1
.@WorldBank #GlobalFindexReport recognises India?s Financial Inclusion efforts. Of the 51.4 Crore bank accounts ope? https://t.co/PfAAC8yXqN,1
"RT @Rg03Goel: #GramSwarajAbhiyan : 14th April to 05th May, 2018 @nstomar
https://t.co/kqMGcVeOGJ

#UjjwalaDiwas to be celebrated with organ?",1
Mudra powering #financial inclusion #empowerment. 55% of loans to SC/ST/OBC with SC/ST taking 23% of the whole. Fun? https://t.co/VxgZPQeD3y,1
Empowering women by giving wings to their aspirations. 74% of beneficiaries under #MUDRA loans are women.? https://t.co/PPBZpjpUk8,1
Dreams &amp; efforts meet capital and create new age entrepreneurs. #Mudra loan sanctioned in 2017-18 crosses 2.51 lakh? https://t.co/Can4GURApW,1
Govt renews commitment to not interfere in Sr level appointments in PSBs. Appoints new BBB with professionals with? https://t.co/T2tdmXeE2c,1
@baddutt @PMOIndia @ShereenBhan Your suggestions are noted and will be followed up. Thanks.,1
MSME initiatives start yielding results! Credit to Micro sector up 20% YoY; #MUDRA loans contribute to offtake; PSB? https://t.co/Lpac1CbU22,1
"Next step on clean N #Responsible #banking. 
Passport details a must for loans &gt; 50 cr. Steps to ensure quick respo? https://t.co/1QfynuvzqI",1
#ResponsibleBanking; PSBs to consolidate 35 overseas operations without affecting international presence of PSBs in? https://t.co/X02orHeMhW,1
PSB MDs directed to detect bank frauds &amp; consequential wilful default in time &amp; refer cases to CBI. To examine all? https://t.co/sGReoOAl9t,1
15 day deadline for PSBs to take pre-emptive action &amp; identify gaps/Weaknesses to gear up for rising Ops &amp; Tech ris? https://t.co/o28wsywPON,1
"MSMEs to be #NewIndia?s Growth Engines; Multiple initiatives taken to promote #EASE for #MSMEs, creators of? https://t.co/dFNsmcQVIZ",1
Major relief to GST registered (as on 31/1/18) MSME units with total banking exposure upto Rs. 25 Cr.; 180 more day? https://t.co/O4yB8VBGuQ,1
"RT @PIB_India: Finance Minister @arunjaitley gives final touches to General Budget 2018-19, in New Delhi #NewIndiaBudget https://t.co/3eoqS?",1
#Economic survey acknowledges Stupendous growth in #Jan Dhan Accounts; DFS salutes the beneficiaries &amp; their commit? https://t.co/5bwz7dYmBU,1
RT @PMOIndia: My Government has introduced  insurance schemes for poor at a premium of 1 rupee per month and 90 paise per day. Over 18 cror?,1
"RT @PMOIndia: To make bank credit accessible to the poor and middle class and to encourage self-employment, my Government has facilitated p?",1
"Outlook upgraded from ?Negative? to ?Stable? on 18 state-run banks by 
Rating agency @CRISILLimited? https://t.co/c3pitDAYiy",1
"Best ever #bond issuance by Indian issuer! #EximBank raises 10 yr USD 1 Bn bond at 3.897%, post swap  of Libor+110? https://t.co/MmE50fUy9f",1
Public accountability of PSBs. Independent agencies to evaluate and rank PSBs annually on reforms spurring Competit? https://t.co/zBHbqTVIqe,1
"Emphasis on Strong, Professional &amp;  Accountable PSB boards.
#GovernanceAndHR #PSBRecapAndReforms 
@PTI_News? https://t.co/xqSlgxHW7S",1
"Tech-driven new age PSBs, banking plus services from the comfort of home.
#PSBRecapAndReforms? https://t.co/aimDXsALfJ",1
Doorstep banking for Differently-Abled &amp; Senior Citizens; Bank branch locator app &amp; website. Push FI - Bank branch? https://t.co/ld0OpatgzU,1
"Online application with real-time tracking at https://t.co/gwxUAUHcdl.
#PSBRecapAndReforms  #UdyamiMitra
@PTI_News? https://t.co/bFJOBGdY6y",1
"Special focus on MSMEs, ensuring credit support &amp; off-take. Advantage GST-registered MSMEs.
#PSBRecapAndReforms? https://t.co/1t5GX6jgvn",1
Differentiated Business strategy for each PSB. Exit from non-core businesses with a focus on areas of strength.? https://t.co/2rwIdsOCW1,1
#ResponsibleBanking - Strict watch on lending and recovery. Specialized monitoring of loans &gt;  250 cr. dedicated st? https://t.co/8y8NchlhJr,1
NO EASY MONEY : Recap dependent on Performance &amp; Reforms. EASE-Enhanced Access &amp; Service Excellence. Repositioning? https://t.co/VfrnDKLDtV,1
EACH PSB AN ARTICLE OF FAITH :  All to be adequately capitalized &amp; enabled to serve people and support inclusive gr? https://t.co/pydhdNioJ3,1
Reporting on commitments made on 24.10.2017 to frontload recap and adapt differentiated approach towards stronger a? https://t.co/WOlo2rPDhr,1
"Repositioning PSBs to lead the growth and serve people responsibly and responsively. 
#PSBRecapAndReforms? https://t.co/ytPitjmjmy",1
"Govt. to soon enable PSBs through #PSBrecapandreforms roadmap for #NewIndia .
@PTI_News  @PIB_India @PMOIndia? https://t.co/yeuZvbeSfu",1
Indian Bank Association clarification on rumours on discontinuation of free services by Banks@pmoindia@finmin@PTI@A? https://t.co/ID3B6D4Gyh,1
"No proposal by Banks to discontinue free services from 20th January. Pure Rumours. Pl Ignore , advises Indian Banki? https://t.co/Lbcpscq98X",1
Surge in credit growth: Sustained momentum post PSB recap decision - Banking sector posts double digit (10.7% Y-o-Y? https://t.co/yucM66IQaU,1
RT @FinMinIndia: The Central Government's Re-capitalisation Plan of the Public Sector Banks gets further momentum with the approval of Parl?,1
RT @PMOIndia: Banks were nationalised but that did not give the poor access to these banks. We changed that through Jan Dhan Yojana. We sho?,1
@swachhbharat @paramiyer_ @FinMinIndia @PMOIndia Enabling 6 fold rise to NABARD Auth Cap to 30K Cr. Huge boost to? https://t.co/VmyLWZsju6,1
DFS &amp; MDWS join hands to increase rural sanitation credit. Held VC with all PSBs &amp; FIs to ramp up lending for rural? https://t.co/KtygHgY7E2,1
All branches of PSBs/Insurance Co. to provide access to clean #toilets for customers; Also dedicate CSR funds to? https://t.co/E11biEqlk5,1
Access to Credit made more easy #EODB; No need of company seal for opening bank a/cs unless reqd by MoA &amp; AoA; Anot? https://t.co/JJcox4aZNB,1
No question of closing down any Bank. Govt is strengthening PSBs by 2.11 lakh Cr recapitalisation plan. Do not beli? https://t.co/xZ341PdPas,1
"RT @HMOIndia: MHA is framing model rules for cash transportation under PSAR Act,  2005 to ensure basic security standards of training,  man?",1
"S&amp;P on Impact of Bank Recap on growth?? in the medium term, we anticipate that growth will be supported by the plan? https://t.co/OfHG1RJ0O3",1
RT @FinMinIndia: No proposal to withdraw bank chequebook facility https://t.co/E2V4gLjNJ6,1
Moody?s upgrades long term ratings of SBI &amp; Exim Bank to Baa2 from Baa3 @PMOIndia @FinMinIndia https://t.co/fGgIBYAoSE,1
RT @FinMinIndia: FM @arunjaitley addressing the media in North Block New Delhi on Moody's upgrade issue https://t.co/qAyy2ylPS0,1
"Moody?s upgrade factors in PSB Recap; Over medium term, rising demand in investment &amp; loan to foster robust growth? https://t.co/I5YSSBOJ9k",1
"RT @CMD_GICRe: GIC of India, the 12th largest Global Reinsurer, impresses with 51.4% premium growth, 89.3% jump in PAT and 60.6% growth in?",1
"RT @arunjaitley: Addressing the workshop organised by Department of Financial Services- PSB Manthan, November 12, 2017 https://t.co/jvLKgeL?",1
Reforms integral part of recapitalisation and PSBs need to front load; Emphasised during 2 days PSB MANTHAN on Resp? https://t.co/9CvKgn9tWH,1
"?Govt. walks the talk on banking reforms; constitutes Alternative Mechanism for PSBs consolidation; FM to head @PMOIndia @FinMinIndia""",1
"Nomura : Big game changer, expect rerating in PSBs, takes care of all requirements in one stroke #MinistryOfFinance #PMOIndia #BigBankReset",1
PSB recap impact: Morgan Stanley double upgrades SBI &amp; PNB from underweight to overweight! #DFS  #MinistryOfFinance #PMOIndia #BigBankReset,1
"Fitch on PSB recap: addresses weak core capitalization, key driver for negative outlook #DFS  #MinistryOfFinance #PMOIndia #BigBankReset",1
Moody?s on PSB recap: ? a significant credit positive #DFS  #MinistryOfFinance #PMOIndia #BigBankReset,1
PSB recap adds RS 1.18 lk cr mkt cap. NIFTY PSB Index:52 wk high. Time for responsive n responsible bnkng # DFS #MinistryOfFinance #PMOIndia,1
"RT @narendramodi: Historic steps that will lead to more jobs, more growth and more investment. #NewIndiaTakeOff https://t.co/wFsCotAYkU",1
"RT @mygovindia: Direct Benefit to MSME and Employment through registration drives, sector-specific MUDRA financing products #NewIndiaTakeOf?",1
RT @PIB_India: LIVE: It was decided that a bold step needs to be taken by the Govt. to recapitalise banks: FM @arunjaitley https://t.co/5qK?,1
RT @PMOIndia: Mudra Yojana transforming lives. https://t.co/UImddkfeXw,1
"RT @FinMinIndia: Mudra Yojana promotion pan-India campaigns from 27th September-17th October 2017 - by Department of Financial Services, Mi?",1
PM?s interaction through PRAGATI https://t.co/27xPwh4ian,1
"RT @narendramodi: Chaired the Pragati Session, where we conducted extensive reviews of projects in key sectors. https://t.co/hkdmQo5UiB",1
"Liquidity Adjustment Facility: Fixed Rate Repo Operations
https://t.co/MhjkhmFraM",1
"Underwriting Auction for sale of Government Securities for &amp;#8377;17,000 cr on April 26, 2019
https://t.co/URlu8LwwVM",1
"Term Repo Auctions under Liquidity Adjustment Facility
https://t.co/4ArP77Fmuj",1
"Money Market Operations as on April 24, 2019
https://t.co/fp9vn8tGj6",1
"Liquidity Adjustment Facility: Fixed Rate Reverse Repo Operations
https://t.co/HGWYPnAtUn",1
"Reserve Bank of India releases Annual Report of the Banking Ombudsman Scheme 2006
https://t.co/IASlN5l7hH",1
"Reserve Bank of India divests its share in NABARD and NHB
https://t.co/dlxYp6hZuo",1
"Disclosure on Exposure to Infrastructure Leasing &amp; Financial Services Limited (ILFS) and its group entities
https://t.co/bvxjpkaA82",1
"Reserve Money for the week ended April 19, 2019 and Money Supply for the fortnight ended April 12, 2019
https://t.co/S4epNQodBJ",1
"Liquidity Adjustment Facility: Fixed Rate Repo Operations
https://t.co/Vw0BQ12Z2r",1
"91-Days Treasury Bills: Full Auction Result
https://t.co/XNjIh4a0jd",1
"182-Days Treasury Bills: Full Auction Result
https://t.co/1DdpRISP0d",1
"364-Days Treasury Bills: Full Auction Result
https://t.co/uOKui7pBXN",1
"182-Days Treasury Bills - Auction Result: Cut off
https://t.co/dI8vpsRnfX",1
"91-Days Treasury Bills - Auction Result: Cut off
https://t.co/VXHbn9YsFu",1
"364-Days Treasury Bills - Auction Result: Cut off
https://t.co/EvUpD4we3U",1
"Result of the Overnight Variable rate Repo auction held on April 24, 2019
https://t.co/qSLy4zXZbE",1
"RBI to conduct Overnight Variable rate Repo auction under LAF on April 24, 2019
https://t.co/GXGsCVU2Ne",1
"Money Market Operations as on April 23, 2019
https://t.co/DwLxpjQUJi",1
"Liquidity Adjustment Facility: Fixed Rate Reverse Repo Operations
https://t.co/hHqCsithBV",1
"Issue of ? 200 Denomination Banknotes in Mahatma Gandhi (New) Series bearing the signature of Shri Shaktikanta...
https://t.co/QxOPLPFL3R",1
"Issue of ? 500 Denomination Banknotes in Mahatma Gandhi (New) Series bearing the signature of Shri Shaktikanta...
https://t.co/Qj2rTFvUIr",1
"RBI Announces OMO Purchase of Government of India Dated Securities
https://t.co/G1O0Ei3dif",1
"RBI to inject durable liquidity through OMO purchase auctions
https://t.co/tJIKo7RLqn",1
"Liquidity Adjustment Facility: Fixed Rate Repo Operations
https://t.co/HRZSK0cPwI",1
"Results of USD/INR Buy/Sell Swap auction held on April 23, 2019
https://t.co/HfdcIJdjRO",1
"Results of Auctions State Development Loans of Five State Governments - Full Auction Result
https://t.co/2NPMXr6AOh",1
"Result of the 2-day Variable Rate Repo Auction held on April 23, 2019
https://t.co/ek4atCcDaq",1
"Result of Yield/ Price based Auctions of State Development Loans of State Governments
https://t.co/IdLagpFaD1",1
"RBI to conduct 2-day Variable rate Repo auction under LAF on April 23, 2019
https://t.co/pJgdgPdwRP",1
"Result of the 14-day Variable rate Repo auction held on April 23, 2019
https://t.co/zes5kpMjbI",1
"Money Market Operations as on April 22, 2019
https://t.co/32yDNFiSGr",1
"Liquidity Adjustment Facility: Fixed Rate Reverse Repo Operations
https://t.co/39QSGVe4hi",1
"Auction of Government of India Dated Securities
https://t.co/fCGrMukpFR",1
"Auction for Sale (Issue/re-issue) of Government Stock (GS)
https://t.co/AbQkg9rOwN",1
"Government of India announces the sale of five dated securities  for &amp;#8377; 17,000 crore
https://t.co/dA26L1tEfB",1
"Auction of State Government Securities
https://t.co/SnkFdin25j",1
"5 NBFCs surrender their Certificate of Registration to RBI
https://t.co/piujnZjHzp",1
"RBI cancels Certificate of Registration of 24 NBFCs
https://t.co/I6rV0w7f6V",1
"Results of Switch auction of Government Securities held on 22-04-2019
https://t.co/klfOoDWm0B",1
"Liquidity Adjustment Facility : Fixed Rate Repo Operations
https://t.co/HuiPdElSFx",1
"Result of the 3-day Variable Rate Repo Auction held on April 22, 2019
https://t.co/CpK4FvqIqR",1
"Money Market Operations as on April 20, 2019
https://t.co/WQRIwGi1Vj",1
"RBI to conduct 3-day Variable Rate Repo Auction under LAF on April 22, 2019
https://t.co/IIB2WJHhON",1
"Money Market Operations as on April 18, 2019
https://t.co/eDWMxxdI4F",1
"Liquidity Adjustment Facility: Fixed Rate Reverse Repo Operations
https://t.co/Skjy848w8A",1
"Liquidity Adjustment Facility: Fixed Rate Repo Operations
https://t.co/hr7819H9oe",1
"Liquidity Adjustment Facility: Fixed Rate Reverse Repo Operations
https://t.co/rfuwzJRj4z",1
"RBI clarification on 5 day week in commercial banks
https://t.co/EU7NPil60R",1
"Reserve Bank of India ? Bulletin Weekly Statistical Supplement ? Extract
https://t.co/dBubJTnr6f",1
"Reserve Money for the week ended April 12, 2019
https://t.co/9AuyPEc077",1
"RBI releases draft ?Enabling Framework for Regulatory Sandbox?
https://t.co/ajDgRIxrN7",1
"Government Stock - Full Auction Results
https://t.co/wBdTMwpuTK",1
"182-day Treasury Bills auction announcement: &amp;#8377; 7,000 crore under Regular Auction
https://t.co/Sqhpycc1wc",1
"364-day Treasury Bills auction announcement: &amp;#8377; 4,000 crore under Regular Auction
https://t.co/4vModjWUHp",1
"91-day Treasury Bills auction announcement: &amp;#8377; 9,000 crore under Regular Auction
https://t.co/BdZQB7lOgD",1
"Minutes of the Monetary Policy Committee Meeting April 2-4, 2019
https://t.co/2quTps6JVZ",1
"Exim Bank's Government of India supported Line of Credit of USD 100 million to the Government of the Republic of...
https://t.co/PuzxGENYAc",1
"Exim Bank's Government of India supported Line of Credit of USD 100 million to the Government of the Republic of...
https://t.co/Au5MDvLxo7",1
"Exim Bank's Government of India supported Line of Credit of USD 66.60 million to the Government of the Republic...
https://t.co/2PqlhUVL51",1
"Liquidity Adjustment Facility: Fixed Rate Repo Operations
https://t.co/zmsJECoJh2",1
"Reserve Bank of India commits to the FX Global Code
https://t.co/oxITY7DiiZ",1
"Government Stock - Auction Results: Cut-off
https://t.co/BndTYb6U6O",1
"Result of the 15-day Variable Rate Repo Auction held on April 18, 2019
https://t.co/QAsdTpKvpI",1
"Money Market Operations as on April 17, 2019
https://t.co/xsVaTFdEeb",1
"Results of Underwriting Auctions Conducted on April 18, 2019
https://t.co/F2javu5FCV",1
"Money Market Operations as on April 16, 2019
https://t.co/MVjoxUd9XL",1
"Liquidity Adjustment Facility: Fixed Rate Reverse Repo Operations
https://t.co/5FqSPS6gpw",1
"Liquidity Adjustment Facility: Fixed Rate Reverse Repo Operations
https://t.co/Z8LPx4oUWU",1
"Conversion of Government of India (GoI)?s Securities
https://t.co/qqTaDhuWYh",1
"Licensing as Authorised Dealer- Category II
https://t.co/yM75hjfsWY",1
"Exclusion of ?DBS Bank Ltd? from the Second Schedule of the Reserve Bank of India Act, 1934
https://t.co/aE7lPN5Qoz",1
"Liquidity Adjustment Facility: Fixed Rate Repo Operations
https://t.co/wIrJzUtivV",1
"Directions under Section 35A read with Section 56 of the Banking Regulation Act, 1949 (AACS) ?The City...
https://t.co/Jjec4G7R5o",1
"Issue of ?50 Denomination Banknotes in Mahatma Gandhi (New) Series bearing the signature of Shri Shaktikanta Das,...
https://t.co/TCkmluZDfP",1
"182-Days Treasury Bills: Full Auction Result
https://t.co/4K16V2GWb7",1
"364-Days Treasury Bills: Full Auction Result
https://t.co/fyo7NyD1kW",1
"91-Days Treasury Bills: Full Auction Result
https://t.co/ePTOrvOLKm",1
"Result of the 2-day Variable Rate Reverse Repo auction held on April 16, 2019
https://t.co/rNGiOxeEyO",1
"364-Days Treasury Bills - Auction Result: Cut off
https://t.co/CnRqJWAnSC",1
"182-Days Treasury Bills - Auction Result: Cut off
https://t.co/PKXDpxUhZx",1
"91-Days Treasury Bills - Auction Result: Cut off
https://t.co/m2g5On5vZD",1
"Result of the 14-day Variable Rate Repo Auction held on April 16, 2019
https://t.co/jRHdYsOyvH",1
"Underwriting Auction for sale of Government Securities for &amp;#8377;17,000 cr on April 18, 2019
https://t.co/qdKDjRypQB",1
"Money Market Operations as on April 15, 2019
https://t.co/neGvpHQ4NM",1
"Liquidity Adjustment Facility: Fixed Rate Reverse Repo Operations
https://t.co/lqB75wElHi",1
"RBI to conduct 2-day Variable rate Reverse Repo auction under LAF on April 16, 2019
https://t.co/FxhrG2J8UG",1
"Reserve Bank of India issues Directions to The Bhimavaram Co-operative Urban Bank Ltd., Bhimavaram (Andhra Pradesh)
https://t.co/77WP0SRGBo",1
"RBI releases Monthly Data on India?s International Trade in Services: February 2019
https://t.co/kW4Ye9mN8R",1
"Results of Auctions State Development Loans of  Nine State Governments - Full Auction Result
https://t.co/AGMq8r6ovW",1
"Liquidity Adjustment Facility: Fixed Rate Repo Operations
https://t.co/xR5ed7aglw",1
"Result of Yield / Price Based Auction of State Development Loans of State Governments
https://t.co/PQ04iPrvv3",1
"Result of the Overnight Variable Rate Reverse Repo Auction held on April 15, 2019
https://t.co/TwdvkxOFDs",1
"Money Market Operations as on April 12, 2019
https://t.co/BE7y7X8QU0",1
"Liquidity Adjustment Facility: Fixed Rate Reverse Repo Operations
https://t.co/SxsY9q958Y",1
"Global Risks and Policy Challenges facing  Emerging Market Economies
https://t.co/AmDobSukn6",1
"Government of India announces the sale of five dated securities for &amp;#8377; 17,000 crore
https://t.co/bsQ5VDg7IX",1
"RBI to conduct Overnight Variable rate Reverse Repo auction  under LAF on April 15, 2019
https://t.co/xLOcqMDoXj",1
"182-day Treasury Bills auction announcement: &amp;#8377; 7,000 crore under Regular Auction
https://t.co/T9SQRuH7Kx",1
"364-day Treasury Bills auction announcement: &amp;#8377; 4,000 crore under Regular Auction
https://t.co/wfVrJrRByE",1
"91-day Treasury Bills auction announcement: &amp;#8377; 9,000 crore under Regular Auction
https://t.co/JzWD2YcpRU",1
"Reserve Bank of India ? Bulletin Weekly Statistical Supplement ? Extract
https://t.co/0qH7AlhLCy",1
"Liquidity Adjustment Facility: Fixed Rate Repo Operations
https://t.co/ePhN8NhBuT",1
"Government Stock - Full Auction Results
https://t.co/6mIPpwAWaQ",1
"Government Stock - Auction Results: Cut-off
https://t.co/CzqFpG2kzA",1
"Result of the 3-day Variable Rate Reverse Repo Auction held on April 12, 2019
https://t.co/V8s1H5WI3M",1
"Result of the 14-day Variable rate Repo auction held on April 12, 2019
https://t.co/pIzaO2522c",1
"Results of Underwriting Auctions Conducted on April 12, 2019
https://t.co/HsYZ85N84R",1
"Money Market Operations as on April 11, 2019
https://t.co/ggTwslz95Y",1
"Liquidity Adjustment Facility: Fixed Rate Reverse Repo Operations
https://t.co/z3T53P0dSM",1
"Foreign Exchange Management (Foreign Currency Accounts by a person resident in India) Regulations, 2015 - Opening...
https://t.co/qFmxBhFcwH",1
